time,i_mod_avg,i_mod_rms,u_bat
16327.0,19.66647,19.66647,3.1833660188595014
16328.0,19.66647,19.66647,3.183271170839159
16329.0,19.66647,19.66647,3.1831774936998563
16330.0,19.66647,19.66647,3.1830850557293346
16331.0,19.66647,19.66647,3.1829939129818894
16332.0,19.66647,19.66647,3.1829041092783785
16333.0,19.66647,19.66647,3.182815676206216
16334.0,19.66647,19.66647,3.182728633119379
16335.0,19.66647,19.66647,3.182642987138397
16336.0,19.66647,19.66647,3.1825587331503638
16337.0,19.66647,19.66647,3.1824758538089286
16338.0,19.66647,19.66647,3.1823943195343
16339.0,19.66647,19.66647,3.1823140885132464
16340.0,19.66647,19.66647,3.1822351066990944
16341.0,19.66647,19.66647,3.1821573078117305
16342.0,19.66647,19.66647,3.1820806133375954
16343.0,19.66647,19.66647,3.1820049325296957
16344.0,19.66647,19.66647,3.181930162407589
16345.0,19.66647,19.66647,3.1818561877573965
16346.0,19.66647,19.66647,3.181782881131799
16347.0,19.66647,19.66647,3.181710102850033
16348.0,19.66647,19.66647,3.181637700997894
16349.0,19.66647,19.66647,3.181565511427737
16350.0,19.66647,19.66647,3.1814933577584767
16351.0,19.66647,19.66647,3.1814210513755863
16352.0,19.66647,19.66647,3.1813483914310945
16353.0,19.66647,19.66647,3.1812751648435937
16354.0,19.66647,19.66647,3.1812011462982306
16355.0,19.66647,19.66647,3.1811260982467133
16356.0,19.66647,19.66647,3.18104977090731
16357.0,19.66647,19.66647,3.180971902264842
16358.0,19.66647,19.66647,3.180892218070695
16359.0,19.66647,19.66647,3.1808104318428114
16360.0,19.66647,19.66647,3.180726244865692
16361.0,19.66647,19.66647,3.1806393461903952
16362.0,19.66647,19.66647,3.1805494126345413
16363.0,19.66647,19.66647,3.180456108782306
16364.0,19.66647,19.66647,3.180359086984427
16365.0,19.66647,19.66647,3.1802585234657648
16366.0,19.66647,19.66647,3.180155620438648
16367.0,19.66647,19.66647,3.1800507939473497
16368.0,19.66647,19.66647,3.179944407657227
16369.0,19.66647,19.66647,3.179836807366266
16370.0,19.66647,19.66647,3.179728321005081
16371.0,19.66647,19.66647,3.179619258636913
16372.0,19.66647,19.66647,3.179509912457633
16373.0,19.66647,19.66647,3.1794005567957364
16374.0,19.66647,19.66647,3.1792914481123513
16375.0,19.66647,19.66647,3.17918282500123
16376.0,19.66647,19.66647,3.1790749081887526
16377.0,19.66647,19.66647,3.1789679005339297
16378.0,19.66647,19.66647,3.178861987028401
16379.0,19.66647,19.66647,3.1787573347964275
16380.0,19.66647,19.66647,3.1786540930949077
16381.0,19.66647,19.66647,3.1785523933133595
16382.0,19.66647,19.66647,3.1784523489739307
16383.0,19.66647,19.66647,3.1783540557314027
16384.0,19.66647,19.66647,3.178257591373178
16385.0,19.66647,19.66647,3.1781630158192895
16386.0,19.66647,19.66647,3.178070371122401
16387.0,19.66647,19.66647,3.1779796814677983
16388.0,19.66647,19.66647,3.1778909531733994
16389.0,19.66647,19.66647,3.17780417468975
16390.0,19.66647,19.66647,3.177719316600022
16391.0,19.66647,19.66647,3.177636331620018
16392.0,19.66647,19.66647,3.177555154598165
16393.0,19.66647,19.66647,3.177475702515521
16394.0,19.66647,19.66647,3.177397874485769
16395.0,19.66647,19.66647,3.177321551755224
16396.0,19.66647,19.66647,3.1772465977028252
16397.0,19.66647,19.66647,3.1771728578401426
16398.0,19.66647,19.66647,3.1771001598113697
16399.0,19.66647,19.66647,3.177028313393335
16400.0,19.66647,19.66647,3.1769571104954863
16401.0,19.66647,19.66647,3.1768863251599084
16402.0,19.66647,19.66647,3.1768157135613078
16403.0,19.66647,19.66647,3.1767450140070204
16404.0,19.66647,19.66647,3.1766739469370116
16405.0,19.66647,19.66647,3.1766022149238733
16406.0,19.66647,19.66647,3.1765295026728264
16407.0,19.66647,19.66647,3.176455477021716
16408.0,19.66647,19.66647,3.176379786941023
16409.0,19.66647,19.66647,3.1763020635338473
16410.0,19.66647,19.66647,3.176221920035922
16411.0,19.66647,19.66647,3.1761389518156102
16412.0,19.66647,19.66647,3.1760527363738946
16413.0,19.66647,19.66647,3.175962833344396
16414.0,19.66647,19.66647,3.1758687844933555
16415.0,19.66647,19.66647,3.175770113719644
16416.0,19.66647,19.66647,3.1756663271705174
16417.0,19.66647,19.66647,3.1755582420641026
16418.0,19.66647,19.66647,3.175447305031422
16419.0,19.66647,19.66647,3.1753340036483384
16420.0,19.66647,19.66647,3.175218802416237
16421.0,19.66647,19.66647,3.1751021427620203
16422.0,19.66647,19.66647,3.174984443038107
16423.0,19.66647,19.66647,3.174866098522439
16424.0,19.66647,19.66647,3.1747474814184704
16425.0,19.66647,19.66647,3.17462894085518
16426.0,19.66647,19.66647,3.174510802887062
16427.0,19.66647,19.66647,3.1743933704941294
16428.0,19.66647,19.66647,3.174276923581913
16429.0,19.66647,19.66647,3.1741617189814644
16430.0,19.66647,19.66647,3.174047990449351
16431.0,19.66647,19.66647,3.1739359486676606
16432.0,19.66647,19.66647,3.1738257812439987
16433.0,19.66647,19.66647,3.1737176527114905
16434.0,19.66647,19.66647,3.173611704528778
16435.0,19.66647,19.66647,3.1735080550800214
16436.0,19.66647,19.66647,3.1734067996749027
16437.0,19.66647,19.66647,3.173308010548617
16438.0,19.66647,19.66647,3.173211736861884
16439.0,19.66647,19.66647,3.17311800470094
16440.0,19.66647,19.66647,3.1730268170775355
16441.0,19.66647,19.66647,3.172938153928943
16442.0,19.66647,19.66647,3.1728519721179573
16443.0,19.66647,19.66647,3.172768205432883
16444.0,19.66647,19.66647,3.1726867645875516
16445.0,19.66647,19.66647,3.1726075372213076
16446.0,19.66647,19.66647,3.172530387899015
16447.0,19.66647,19.66647,3.1724551581110596
16448.0,19.66647,19.66647,3.1723816662733415
16449.0,19.66647,19.66647,3.1723097077272824
16450.0,19.66647,19.66647,3.172239054739821
16451.0,19.66647,19.66647,3.172169456503414
16452.0,19.66647,19.66647,3.172100639136038
16453.0,19.66647,19.66647,3.172032305681188
16454.0,19.66647,19.66647,3.171964136107875
16455.0,19.66647,19.66647,3.1718957873106333
16456.0,19.66647,19.66647,3.1718268931095106
16457.0,19.66647,19.66647,3.1717570642500768
16458.0,19.66647,19.66647,3.171685888403419
16459.0,19.66647,19.66647,3.171612930166141
16460.0,19.66647,19.66647,3.1715377310603703
16461.0,19.66647,19.66647,3.171459809533745
16462.0,19.66647,19.66647,3.171378660959431
16463.0,19.66647,19.66647,3.171293757636104
16464.0,19.66647,19.66647,3.1712045487879634
16465.0,19.66647,19.66647,3.1711104605647273
16466.0,19.66647,19.66647,3.1710108960416297
16467.0,19.66647,19.66647,3.1709052352194242
16468.0,19.66647,19.66647,3.1707929382040936
16469.0,19.66647,19.66647,3.1706761858390182
16470.0,19.66647,19.66647,3.1705565163508798
16471.0,19.66647,19.66647,3.170434480983729
16472.0,19.66647,19.66647,3.1703106035779824
16473.0,19.66647,19.66647,3.1701853805704236
16474.0,19.66647,19.66647,3.170059280994201
16475.0,19.66647,19.66647,3.1699327464788323
16476.0,19.66647,19.66647,3.169806191250199
16477.0,19.66647,19.66647,3.1696800021305505
16478.0,19.66647,19.66647,3.169554538538501
16479.0,19.66647,19.66647,3.1694301324890324
16480.0,19.66647,19.66647,3.169307088593493
16481.0,19.66647,19.66647,3.169185684059596
16482.0,19.66647,19.66647,3.169066168691422
16483.0,19.66647,19.66647,3.1689487648894206
16484.0,19.66647,19.66647,3.1688336676503996
16485.0,19.66647,19.66647,3.168721044567543
16486.0,19.66647,19.66647,3.168611035830396
16487.0,19.66647,19.66647,3.1685037542248686
16488.0,19.66647,19.66647,3.168399285133242
16489.0,19.66647,19.66647,3.1682976865341597
16490.0,19.66647,19.66647,3.1681989890026325
16491.0,19.66647,19.66647,3.16810319571004
16492.0,19.66647,19.66647,3.1680102824241243
16493.0,19.66647,19.66647,3.1679201975089977
16494.0,19.66647,19.66647,3.1678328619251355
16495.0,19.66647,19.66647,3.167748169229379
16496.0,19.66647,19.66647,3.1676659855749416
16497.0,19.66647,19.66647,3.167586149711396
16498.0,19.66647,19.66647,3.167508472984686
16499.0,19.66647,19.66647,3.16743273933712
16500.0,19.66647,19.66647,3.1673587053073713
16501.0,19.66647,19.66647,3.1672861000304824
16502.0,19.66647,19.66647,3.1672146252378606
16503.0,19.66647,19.66647,3.167143955257278
16504.0,19.66647,19.66647,3.167073737012878
16505.0,19.66647,19.66647,3.167003590025164
16506.0,19.66647,19.66647,3.1669331064110113
16507.0,19.66647,19.66647,3.1668618508836586
16508.0,19.66647,19.66647,3.166789360789678
16509.0,19.66647,19.66647,3.1667151464691843
16510.0,19.66647,19.66647,3.166638691100238
16511.0,19.66647,19.66647,3.1665594504606833
16512.0,19.66647,19.66647,3.16647685292473
16513.0,19.66647,19.66647,3.1663902994629525
16514.0,19.66647,19.66647,3.166299163642296
16515.0,19.66647,19.66647,3.166202791626066
16516.0,19.66647,19.66647,3.1661005021739403
16517.0,19.66647,19.66647,3.1659915866419595
16518.0,19.66647,19.66647,3.1658753411452727
16519.0,19.66647,19.66647,3.1657543545266678
16520.0,19.66647,19.66647,3.1656310014715214
16521.0,19.66647,19.66647,3.165505773972389
16522.0,19.66647,19.66647,3.165379138319853
16523.0,19.66647,19.66647,3.1652515351025206
16524.0,19.66647,19.66647,3.1651233792070275
16525.0,19.66647,19.66647,3.164995059818033
16526.0,19.66647,19.66647,3.164866940418223
16527.0,19.66647,19.66647,3.164739358788306
16528.0,19.66647,19.66647,3.164612627007026
16529.0,19.66647,19.66647,3.16448703145114
16530.0,19.66647,19.66647,3.1643628327954407
16531.0,19.66647,19.66647,3.1642402660127433
16532.0,19.66647,19.66647,3.164119540373887
16533.0,19.66647,19.66647,3.164000839447741
16534.0,19.66647,19.66647,3.163884321101197
16535.0,19.66647,19.66647,3.163770117499175
16536.0,19.66647,19.66647,3.1636583351046177
16537.0,19.66647,19.66647,3.163549054678497
16538.0,19.66647,19.66647,3.1634423312798106
16539.0,19.66647,19.66647,3.163338194265579
16540.0,19.66647,19.66647,3.1632366472908524
16541.0,19.66647,19.66647,3.163137668308704
16542.0,19.66647,19.66647,3.163041209570234
16543.0,19.66647,19.66647,3.1629471976245673
16544.0,19.66647,19.66647,3.162855533318859
16545.0,19.66647,19.66647,3.1627660917982845
16546.0,19.66647,19.66647,3.162678722506048
16547.0,19.66647,19.66647,3.1625932491833804
16548.0,19.66647,19.66647,3.162509469869536
16549.0,19.66647,19.66647,3.162427156901796
16550.0,19.66647,19.66647,3.1623460569154695
16551.0,19.66647,19.66647,3.162265890843889
16552.0,19.66647,19.66647,3.162186353918414
16553.0,19.66647,19.66647,3.1621071156684275
16554.0,19.66647,19.66647,3.1620278199213434
16555.0,19.66647,19.66647,3.161948084802597
16556.0,19.66647,19.66647,3.161867502735652
16557.0,19.66647,19.66647,3.1617856404419964
16558.0,19.66647,19.66647,3.161702038941146
16559.0,19.66647,19.66647,3.1616162135506394
16560.0,19.66647,19.66647,3.1615276538860444
16561.0,19.66647,19.66647,3.1614358238609532
16562.0,19.66647,19.66647,3.1613401616869843
16563.0,19.66647,19.66647,3.1612400798737816
16564.0,19.66647,19.66647,3.1611349652290155
16565.0,19.66647,19.66647,3.161024178858381
16566.0,19.66647,19.66647,3.1609072362674873
16567.0,19.66647,19.66647,3.160787011302486
16568.0,19.66647,19.66647,3.160665022921095
16569.0,19.66647,19.66647,3.1605416553847805
16570.0,19.66647,19.66647,3.1604172725901556
16571.0,19.66647,19.66647,3.1602922180689728
16572.0,19.66647,19.66647,3.160166814988133
16573.0,19.66647,19.66647,3.160041366149678
16574.0,19.66647,19.66647,3.159916153990792
16575.0,19.66647,19.66647,3.1597914405838057
16576.0,19.66647,19.66647,3.1596674676361935
16577.0,19.66647,19.66647,3.1595444564905697
16578.0,19.66647,19.66647,3.1594226081246957
16579.0,19.66647,19.66647,3.1593021031514734
16580.0,19.66647,19.66647,3.1591831018189507
16581.0,19.66647,19.66647,3.1590657440103196
16582.0,19.66647,19.66647,3.1589501492439127
16583.0,19.66647,19.66647,3.1588364166732092
16584.0,19.66647,19.66647,3.1587246250868297
16585.0,19.66647,19.66647,3.15861483290854
16586.0,19.66647,19.66647,3.158507078197247
16587.0,19.66647,19.66647,3.1584013786470044
16588.0,19.66647,19.66647,3.158297731587008
16589.0,19.66647,19.66647,3.158196113981596
16590.0,19.66647,19.66647,3.1580964824302526
16591.0,19.66647,19.66647,3.157998773167602
16592.0,19.66647,19.66647,3.1579029020634164
16593.0,19.66647,19.66647,3.1578087646226076
16594.0,19.66647,19.66647,3.1577162359852355
16595.0,19.66647,19.66647,3.157625170926496
16596.0,19.66647,19.66647,3.1575354038567376
16597.0,19.66647,19.66647,3.157446748821447
16598.0,19.66647,19.66647,3.157358999501253
16599.0,19.66647,19.66647,3.157271929211935
16600.0,19.66647,19.66647,3.1571852909044074
16601.0,19.66647,19.66647,3.157098817164735
16602.0,19.66647,19.66647,3.1570122202141215
16603.0,19.66647,19.66647,3.156925191908917
16604.0,19.66647,19.66647,3.156837403740615
16605.0,19.66647,19.66647,3.156748506835851
16606.0,19.66647,19.66647,3.1566581319564038
16607.0,19.66647,19.66647,3.156565889499198
16608.0,19.66647,19.66647,3.1564713694963005
16609.0,19.66647,19.66647,3.1563741416149216
16610.0,19.66647,19.66647,3.1562737551574154
16611.0,19.66647,19.66647,3.1561697390612804
16612.0,19.66647,19.66647,3.156061601899158
16613.0,19.66647,19.66647,3.155948831878831
16614.0,19.66647,19.66647,3.1558316306648693
16615.0,19.66647,19.66647,3.155712229229815
16616.0,19.66647,19.66647,3.155591154329135
16617.0,19.66647,19.66647,3.155468755928459
16618.0,19.66647,19.66647,3.1553453660891826
16619.0,19.66647,19.66647,3.1552212989684696
16620.0,19.66647,19.66647,3.1550968508192496
16621.0,19.66647,19.66647,3.15497229999022
16622.0,19.66647,19.66647,3.1548479069258444
16623.0,19.66647,19.66647,3.1547239141663552
16624.0,19.66647,19.66647,3.1546005463477496
16625.0,19.66647,19.66647,3.154478010201794
16626.0,19.66647,19.66647,3.154356494556019
16627.0,19.66647,19.66647,3.1542361703337263
16628.0,19.66647,19.66647,3.154117190553979
16629.0,19.66647,19.66647,3.1539996903316134
16630.0,19.66647,19.66647,3.1538837868772283
16631.0,19.66647,19.66647,3.1537695794971916
16632.0,19.66647,19.66647,3.153657149593636
16633.0,19.66647,19.66647,3.153546560664464
16634.0,19.66647,19.66647,3.153437858303345
16635.0,19.66647,19.66647,3.153331070199712
16636.0,19.66647,19.66647,3.153226206138769
16637.0,19.66647,19.66647,3.153123258001484
16638.0,19.66647,19.66647,3.153022199764595
16639.0,19.66647,19.66647,3.152922987500604
16640.0,19.66647,19.66647,3.1528255593777823
16641.0,19.66647,19.66647,3.152729835660166
16642.0,19.66647,19.66647,3.15263571870756
16643.0,19.66647,19.66647,3.1525430929755363
16644.0,19.66647,19.66647,3.1524518250154334
16645.0,19.66647,19.66647,3.152361763474355
16646.0,19.66647,19.66647,3.1522727390951752
16647.0,19.66647,19.66647,3.1521845647165314
16648.0,19.66647,19.66647,3.152097035272833
16649.0,19.66647,19.66647,3.1520099277942504
16650.0,19.66647,19.66647,3.1519230014067263
16651.0,19.66647,19.66647,3.1518359973319665
16652.0,19.66647,19.66647,3.1517486388874456
16653.0,19.66647,19.66647,3.151660631486406
16654.0,19.66647,19.66647,3.151571662637856
16655.0,19.66647,19.66647,3.1514814019465693
16656.0,19.66647,19.66647,3.151389501113091
16657.0,19.66647,19.66647,3.151295593933728
16658.0,19.66647,19.66647,3.1511992963005584
16659.0,19.66647,19.66647,3.1511002062014253
16660.0,19.66647,19.66647,3.150997903719939
16661.0,19.66647,19.66647,3.1508919510354763
16662.0,19.66647,19.66647,3.150781892423183
16663.0,19.66647,19.66647,3.1506672542539698
16664.0,19.66647,19.66647,3.15054854853442
16665.0,19.66647,19.66647,3.1504273091534545
16666.0,19.66647,19.66647,3.150303982456737
16667.0,19.66647,19.66647,3.1501789835418266
16668.0,19.66647,19.66647,3.150052707090675
16669.0,19.66647,19.66647,3.14992552736964
16670.0,19.66647,19.66647,3.1497977982294727
16671.0,19.66647,19.66647,3.1496698531053235
16672.0,19.66647,19.66647,3.1495420050167406
16673.0,19.66647,19.66647,3.1494145465676695
16674.0,19.66647,19.66647,3.1492877499464558
16675.0,19.66647,19.66647,3.1491618669258417
16676.0,19.66647,19.66647,3.1490371288629686
16677.0,19.66647,19.66647,3.148913746699375
16678.0,19.66647,19.66647,3.148791910961
16679.0,19.66647,19.66647,3.1486717917581766
16680.0,19.66647,19.66647,3.1485535387856403
16681.0,19.66647,19.66647,3.1484372813225217
16682.0,19.66647,19.66647,3.14832312823235
16683.0,19.66647,19.66647,3.1482111679630544
16684.0,19.66647,19.66647,3.148101468546961
16685.0,19.66647,19.66647,3.1479940776007918
16686.0,19.66647,19.66647,3.147889022325673
16687.0,19.66647,19.66647,3.1477863095071226
16688.0,19.66647,19.66647,3.14768592551506
16689.0,19.66647,19.66647,3.1475878363038023
16690.0,19.66647,19.66647,3.1474919874120637
16691.0,19.66647,19.66647,3.1473983039629583
16692.0,19.66647,19.66647,3.147306690663997
16693.0,19.66647,19.66647,3.1472170318070893
16694.0,19.66647,19.66647,3.147129191268543
16695.0,19.66647,19.66647,3.1470430125090636
16696.0,19.66647,19.66647,3.1469583185737546
16697.0,19.66647,19.66647,3.1468749120921182
16698.0,19.66647,19.66647,3.146792575278056
16699.0,19.66647,19.66647,3.1467110699298635
16700.0,19.66647,19.66647,3.1466301374302397
16701.0,19.66647,19.66647,3.146549498746279
16702.0,19.66647,19.66647,3.146468854429474
16703.0,19.66647,19.66647,3.146387884615713
16704.0,19.66647,19.66647,3.1463062490252893
16705.0,19.66647,19.66647,3.146223586962887
16706.0,19.66647,19.66647,3.146139517317593
16707.0,19.66647,19.66647,3.146053638562891
16708.0,19.66647,19.66647,3.1459655287566615
16709.0,19.66647,19.66647,3.1458747455411853
16710.0,19.66647,19.66647,3.1457808261431395
16711.0,19.66647,19.66647,3.145683287373602
16712.0,19.66647,19.66647,3.1455816256280436
16713.0,19.66647,19.66647,3.1454753168863405
16714.0,19.66647,19.66647,3.1453638167127616
16715.0,19.66647,19.66647,3.1452465603035122
16716.0,19.66647,19.66647,3.14512454622733
16717.0,19.66647,19.66647,3.1449995054338635
16718.0,19.66647,19.66647,3.1448719849440727
16719.0,19.66647,19.66647,3.1447425056558522
16720.0,19.66647,19.66647,3.1446115623440383
16721.0,19.66647,19.66647,3.1444796236603993
16722.0,19.66647,19.66647,3.1443471321336425
16723.0,19.66647,19.66647,3.1442145041694123
16724.0,19.66647,19.66647,3.144082130050292
16725.0,19.66647,19.66647,3.1439503739357972
16726.0,19.66647,19.66647,3.143819573862385
16727.0,19.66647,19.66647,3.1436900417434486
16728.0,19.66647,19.66647,3.1435620633693167
16729.0,19.66647,19.66647,3.143435898407256
16730.0,19.66647,19.66647,3.1433117804014694
16731.0,19.66647,19.66647,3.1431899167731
16732.0,19.66647,19.66647,3.1430704888202246
16733.0,19.66647,19.66647,3.142953651717856
16734.0,19.66647,19.66647,3.1428395345179494
16735.0,19.66647,19.66647,3.142728240149391
16736.0,19.66647,19.66647,3.1426198454180083
16737.0,19.66647,19.66647,3.1425144010065638
16738.0,19.66647,19.66647,3.142411931474758
16739.0,19.66647,19.66647,3.1423124352592255
16740.0,19.66647,19.66647,3.142215884673545
16741.0,19.66647,19.66647,3.1421222259082238
16742.0,19.66647,19.66647,3.1420313790307115
16743.0,19.66647,19.66647,3.141943237985394
16744.0,19.66647,19.66647,3.1418576705935912
16745.0,19.66647,19.66647,3.1417745185535653
16746.0,19.66647,19.66647,3.141693597440511
16747.0,19.66647,19.66647,3.1416146967065632
16748.0,19.66647,19.66647,3.14153757968079
16749.0,19.66647,19.66647,3.141461983569201
16750.0,19.66647,19.66647,3.14138761945474
16751.0,19.66647,19.66647,3.1413141722972884
16752.0,19.66647,19.66647,3.1412413009336646
16753.0,19.66647,19.66647,3.1411686380776245
16754.0,19.66647,19.66647,3.141095790319863
16755.0,19.66647,19.66647,3.141022338128005
16756.0,19.66647,19.66647,3.1409478358466214
16757.0,19.66647,19.66647,3.140871811697214
16758.0,19.66647,19.66647,3.140793767778226
16759.0,19.66647,19.66647,3.1407131800650325
16760.0,19.66647,19.66647,3.14062949840995
16761.0,19.66647,19.66647,3.140542146542229
16762.0,19.66647,19.66647,3.1404505220680603
16763.0,19.66647,19.66647,3.1403539964705702
16764.0,19.66647,19.66647,3.140251915109821
16765.0,19.66647,19.66647,3.140143597222812
16766.0,19.66647,19.66647,3.1400283359234806
16767.0,19.66647,19.66647,3.139906625669068
16768.0,19.66647,19.66647,3.139781896670869
16769.0,19.66647,19.66647,3.139654907103119
16770.0,19.66647,19.66647,3.139526184449725
16771.0,19.66647,19.66647,3.1393962283532066
16772.0,19.66647,19.66647,3.139265510614694
16773.0,19.66647,19.66647,3.1391344751939276
16774.0,19.66647,19.66647,3.1390035382092583
16775.0,19.66647,19.66647,3.138873087937648
16776.0,19.66647,19.66647,3.1387434848146714
16777.0,19.66647,19.66647,3.1386150614345123
16778.0,19.66647,19.66647,3.138488122549967
16779.0,19.66647,19.66647,3.1383629450724393
16780.0,19.66647,19.66647,3.13823977807195
16781.0,19.66647,19.66647,3.1381188427771236
16782.0,19.66647,19.66647,3.1380003325752006
16783.0,19.66647,19.66647,3.137884413012031
16784.0,19.66647,19.66647,3.137771221792076
16785.0,19.66647,19.66647,3.1376608687784087
16786.0,19.66647,19.66647,3.137553435992709
16787.0,19.66647,19.66647,3.137448977615273
16788.0,19.66647,19.66647,3.1373475199850036
16789.0,19.66647,19.66647,3.1372490615994177
16790.0,19.66647,19.66647,3.137153573114641
16791.0,19.66647,19.66647,3.137060997345412
16792.0,19.66647,19.66647,3.1369712492650783
16793.0,19.66647,19.66647,3.1368842160056003
16794.0,19.66647,19.66647,3.136799756857547
16795.0,19.66647,19.66647,3.136717703270101
16796.0,19.66647,19.66647,3.1366378588510524
16797.0,19.66647,19.66647,3.1365599993668067
16798.0,19.66647,19.66647,3.1364838727423767
16799.0,19.66647,19.66647,3.136409199061387
16800.0,19.66647,19.66647,3.136335670566075
16801.0,19.66647,19.66647,3.1362629516572866
16802.0,19.66647,19.66647,3.13619067889448
16803.0,19.66647,19.66647,3.1361184609957236
16804.0,19.66647,19.66647,3.136045878837698
16805.0,19.66647,19.66647,3.1359724854556923
16806.0,19.66647,19.66647,3.1358978060436082
16807.0,19.66647,19.66647,3.13582133795396
16808.0,19.66647,19.66647,3.13574255069787
16809.0,19.66647,19.66647,3.135660885945072
16810.0,19.66647,19.66647,3.1355757575239136
16811.0,19.66647,19.66647,3.1354865514213475
16812.0,19.66647,19.66647,3.135392625782944
16813.0,19.66647,19.66647,3.1352933109128798
16814.0,19.66647,19.66647,3.1351879092739456
16815.0,19.66647,19.66647,3.1350757098917343
16816.0,19.66647,19.66647,3.134959175031511
16817.0,19.66647,19.66647,3.1348408238006313
16818.0,19.66647,19.66647,3.134721082267203
16819.0,19.66647,19.66647,3.1346003538451415
16820.0,19.66647,19.66647,3.1344790192941656
16821.0,19.66647,19.66647,3.134357436719798
16822.0,19.66647,19.66647,3.134235941573368
16823.0,19.66647,19.66647,3.1341148466520083
16824.0,19.66647,19.66647,3.1339944420986554
16825.0,19.66647,19.66647,3.133874995402052
16826.0,19.66647,19.66647,3.1337567513967435
16827.0,19.66647,19.66647,3.133639932263083
16828.0,19.66647,19.66647,3.133524737527225
16829.0,19.66647,19.66647,3.1334113440611304
16830.0,19.66647,19.66647,3.1332999060825637
16831.0,19.66647,19.66647,3.133190555155096
16832.0,19.66647,19.66647,3.1330834001881014
16833.0,19.66647,19.66647,3.1329785274367583
16834.0,19.66647,19.66647,3.13287600050205
16835.0,19.66647,19.66647,3.1327758603307654
16836.0,19.66647,19.66647,3.1326781252154974
16837.0,19.66647,19.66647,3.1325827907946437
16838.0,19.66647,19.66647,3.132489830052406
16839.0,19.66647,19.66647,3.132399193318791
16840.0,19.66647,19.66647,3.1323108082696107
16841.0,19.66647,19.66647,3.13222457992648
16842.0,19.66647,19.66647,3.132140390656821
16843.0,19.66647,19.66647,3.132058100173858
16844.0,19.66647,19.66647,3.1319775455366208
16845.0,19.66647,19.66647,3.131898541149945
16846.0,19.66647,19.66647,3.131820878764469
16847.0,19.66647,19.66647,3.1317443274766363
16848.0,19.66647,19.66647,3.131668633728695
16849.0,19.66647,19.66647,3.1315935213087003
16850.0,19.66647,19.66647,3.1315186913505078
16851.0,19.66647,19.66647,3.1314438223337797
16852.0,19.66647,19.66647,3.131368570083984
16853.0,19.66647,19.66647,3.131292567772393
16854.0,19.66647,19.66647,3.131215425916079
16855.0,19.66647,19.66647,3.1311367323779273
16856.0,19.66647,19.66647,3.1310560523666213
16857.0,19.66647,19.66647,3.130972928436651
16858.0,19.66647,19.66647,3.130886880488312
16859.0,19.66647,19.66647,3.1307974057677006
16860.0,19.66647,19.66647,3.1307039788667264
16861.0,19.66647,19.66647,3.130606051723093
16862.0,19.66647,19.66647,3.130503053620315
16863.0,19.66647,19.66647,3.1303963687003975
16864.0,19.66647,19.66647,3.1302880715343306
16865.0,19.66647,19.66647,3.1301785138430294
16866.0,19.66647,19.66647,3.130068029298679
16867.0,19.66647,19.66647,3.1299569336294413
16868.0,19.66647,19.66647,3.129845524619444
16869.0,19.66647,19.66647,3.1297340821087944
16870.0,19.66647,19.66647,3.1296228679935734
16871.0,19.66647,19.66647,3.1295121262258303
16872.0,19.66647,19.66647,3.129402082813593
16873.0,19.66647,19.66647,3.1292929458208603
16874.0,19.66647,19.66647,3.1291849053676044
16875.0,19.66647,19.66647,3.12907813362977
16876.0,19.66647,19.66647,3.1289727848392794
16877.0,19.66647,19.66647,3.128868995284023
16878.0,19.66647,19.66647,3.1287668833078692
16879.0,19.66647,19.66647,3.1286665493106565
16880.0,19.66647,19.66647,3.128568075748196
16881.0,19.66647,19.66647,3.128471527132278
16882.0,19.66647,19.66647,3.12837695003066
16883.0,19.66647,19.66647,3.1282843730670757
16884.0,19.66647,19.66647,3.128193806921231
16885.0,19.66647,19.66647,3.128105244328809
16886.0,19.66647,19.66647,3.12801866008146
16887.0,19.66647,19.66647,3.1279340110268117
16888.0,19.66647,19.66647,3.1278512360684654
16889.0,19.66647,19.66647,3.127770256165993
16890.0,19.66647,19.66647,3.1276909743349437
16891.0,19.66647,19.66647,3.127613275646837
16892.0,19.66647,19.66647,3.1275370272291676
16893.0,19.66647,19.66647,3.1274620782654017
16894.0,19.66647,19.66647,3.1273882599949814
16895.0,19.66647,19.66647,3.1273153857133202
16896.0,19.66647,19.66647,3.1272432507718055
16897.0,19.66647,19.66647,3.1271716325777983
16898.0,19.66647,19.66647,3.1271002905946337
16899.0,19.66647,19.66647,3.1270289663416193
16900.0,19.66647,19.66647,3.1269573833940356
16901.0,19.66647,19.66647,3.1268852473831386
16902.0,19.66647,19.66647,3.126812245996154
16903.0,19.66647,19.66647,3.1267380489762866
16904.0,19.66647,19.66647,3.126662308122709
16905.0,19.66647,19.66647,3.12658465729057
16906.0,19.66647,19.66647,3.1265047123909917
16907.0,19.66647,19.66647,3.126422071391068
16908.0,19.66647,19.66647,3.1263363143138694
16909.0,19.66647,19.66647,3.126247003238436
16910.0,19.66647,19.66647,3.126153682299784
16911.0,19.66647,19.66647,3.126056198760237
16912.0,19.66647,19.66647,3.1259562601001494
16913.0,19.66647,19.66647,3.125854519673255
16914.0,19.66647,19.66647,3.1257513505285957
16915.0,19.66647,19.66647,3.1256471074886063
16916.0,19.66647,19.66647,3.1255421271491133
16917.0,19.66647,19.66647,3.1254367278793347
16918.0,19.66647,19.66647,3.1253312098218835
16919.0,19.66647,19.66647,3.125225854892761
